"Year","LocationAbbr","LocationDesc","GeographicLevel","DataSource","Class","Topic","Data_Value","Data_Value_Unit","Data_Value_Type","Data_Value_Footnote_Symbol","Data_Value_Footnote","Confidence_limit_Low","Confidence_limit_High","StratificationCategory1","Stratification1","StratificationCategory2","Stratification2","StratificationCategory3","Stratification3","LocationID"
"2019","IL","Clay","County","NVSS","Cardiovascular Diseases","Heart failure","NA","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","American Indian/Alaska Native","Sex","Overall","17025"
"2019","IL","Clay","County","NVSS","Cardiovascular Diseases","All heart disease","1256.7","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","1127.7","1435.9","Age group","Ages 65 years and older","Race","Overall","Sex","Overall","17025"
"2019","IL","Clay","County","NVSS","Cardiovascular Diseases","All stroke","297.4","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","243.1","354.5","Age group","Ages 65 years and older","Race","Overall","Sex","Overall","17025"
"2019","IL","Clinton","County","NVSS","Cardiovascular Diseases","Coronary heart disease (CHD)","NA","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","Hispanic","Sex","Overall","17027"
"2019","IL","Clinton","County","NVSS","Cardiovascular Diseases","Cardiovascular disease (CVD)","NA","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","Hispanic","Sex","Overall","17027"
"2019","IL","Clinton","County","NVSS","Cardiovascular Diseases","Heart failure","NA","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","Hispanic","Sex","Overall","17027"
"2019","IL","Christian","County","NVSS","Cardiovascular Diseases","All heart disease","1572.3","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","1415.8","1754.4","Age group","Ages 65 years and older","Race","Overall","Sex","Men","17021"
"2019","IL","Christian","County","NVSS","Cardiovascular Diseases","All stroke","210.3","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","170.8","259","Age group","Ages 65 years and older","Race","Overall","Sex","Men","17021"
"2019","IL","Christian","County","NVSS","Cardiovascular Diseases","Coronary heart disease (CHD)","992.2","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","852.6","1166.6","Age group","Ages 65 years and older","Race","Overall","Sex","Men","17021"
"2019","IL","Cass","County","NVSS","Cardiovascular Diseases","Coronary heart disease (CHD)","NA","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","Asian/Pacific Islander","Sex","Overall","17017"
"2019","IL","Cass","County","NVSS","Cardiovascular Diseases","Cardiovascular disease (CVD)","NA","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","Asian/Pacific Islander","Sex","Overall","17017"
"2019","IL","Cook","County","NVSS","Cardiovascular Diseases","Heart failure","305.9","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","292.8","319.5","Age group","Ages 65 years and older","Race","Overall","Sex","Women","17031"
"2019","IL","Clay","County","NVSS","Cardiovascular Diseases","Coronary heart disease (CHD)","470.5","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","377","554.3","Age group","Ages 65 years and older","Race","Overall","Sex","Overall","17025"
"2019","IL","Christian","County","NVSS","Cardiovascular Diseases","Cardiovascular disease (CVD)","1854.1","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","1689.9","2043.9","Age group","Ages 65 years and older","Race","Overall","Sex","Men","17021"
"2019","IL","Clinton","County","NVSS","Cardiovascular Diseases","All heart disease","1298.5","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","1174.7","1425.3","Age group","Ages 65 years and older","Race","White","Sex","Overall","17027"
"2019","IL","Cook","County","NVSS","Cardiovascular Diseases","All heart disease","1303.4","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","1265.7","1335.9","Age group","Ages 65 years and older","Race","Overall","Sex","Men","17031"
"2019","IL","Cass","County","NVSS","Cardiovascular Diseases","Heart failure","NA","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","Asian/Pacific Islander","Sex","Overall","17017"
"2019","IL","Clay","County","NVSS","Cardiovascular Diseases","Cardiovascular disease (CVD)","1666.4","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","1495.9","1838.4","Age group","Ages 65 years and older","Race","Overall","Sex","Overall","17025"
"2019","IL","Clinton","County","NVSS","Cardiovascular Diseases","All stroke","285.6","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","243.5","344.3","Age group","Ages 65 years and older","Race","White","Sex","Overall","17027"
"2019","IL","Christian","County","NVSS","Cardiovascular Diseases","Heart failure","485.7","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","413.7","587.4","Age group","Ages 65 years and older","Race","Overall","Sex","Men","17021"
"2019","IL","Cass","County","NVSS","Cardiovascular Diseases","All heart disease","NA","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","Black (Non-Hispanic)","Sex","Overall","17017"
"2019","IL","Cook","County","NVSS","Cardiovascular Diseases","All stroke","295.6","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","279.9","313.2","Age group","Ages 65 years and older","Race","Overall","Sex","Men","17031"
"2019","IL","Clay","County","NVSS","Cardiovascular Diseases","Heart failure","548.2","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","458.8","659.4","Age group","Ages 65 years and older","Race","Overall","Sex","Overall","17025"
"2019","IL","Bureau","County","NVSS","Cardiovascular Diseases","Heart failure","23.1","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","14.9","30.3","Age group","Ages 35-64 years","Race","Overall","Sex","Men","17011"
"2019","IL","Clinton","County","NVSS","Cardiovascular Diseases","Coronary heart disease (CHD)","618","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","515.8","731.3","Age group","Ages 65 years and older","Race","White","Sex","Overall","17027"
"2019","IL","Christian","County","NVSS","Cardiovascular Diseases","All heart disease","NA","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","Asian/Pacific Islander","Sex","Overall","17021"
"2019","IL","Christian","County","NVSS","Cardiovascular Diseases","All stroke","NA","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","Asian/Pacific Islander","Sex","Overall","17021"
"2019","IL","Cass","County","NVSS","Cardiovascular Diseases","All stroke","NA","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","Black (Non-Hispanic)","Sex","Overall","17017"
"2019","IL","Cook","County","NVSS","Cardiovascular Diseases","Coronary heart disease (CHD)","670.6","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","643.8","699.7","Age group","Ages 65 years and older","Race","Overall","Sex","Men","17031"
"2019","IL","Cook","County","NVSS","Cardiovascular Diseases","Cardiovascular disease (CVD)","1699.6","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","1657.5","1746.9","Age group","Ages 65 years and older","Race","Overall","Sex","Men","17031"
"2019","IL","Clay","County","NVSS","Cardiovascular Diseases","All heart disease","1058.5","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","915","1242.5","Age group","Ages 65 years and older","Race","Overall","Sex","Women","17025"
"2019","IL","Clinton","County","NVSS","Cardiovascular Diseases","Cardiovascular disease (CVD)","1625.6","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","1498.8","1809.1","Age group","Ages 65 years and older","Race","White","Sex","Overall","17027"
"2019","IL","Cass","County","NVSS","Cardiovascular Diseases","Coronary heart disease (CHD)","NA","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","Black (Non-Hispanic)","Sex","Overall","17017"
"2019","IL","Cook","County","NVSS","Cardiovascular Diseases","Heart failure","430.9","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","408.3","452.6","Age group","Ages 65 years and older","Race","Overall","Sex","Men","17031"
"2019","IL","Clay","County","NVSS","Cardiovascular Diseases","All stroke","309.5","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","259.6","379.8","Age group","Ages 65 years and older","Race","Overall","Sex","Women","17025"
"2019","IL","Christian","County","NVSS","Cardiovascular Diseases","Coronary heart disease (CHD)","NA","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","Asian/Pacific Islander","Sex","Overall","17021"
"2019","IL","Bureau","County","NVSS","Cardiovascular Diseases","All heart disease","NA","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","~","Value suppressed","NA","NA","Age group","Ages 35-64 years","Race","Asian/Pacific Islander","Sex","Overall","17011"
"2019","IL","Christian","County","NVSS","Cardiovascular Diseases","Cardiovascular disease (CVD)","NA","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","Asian/Pacific Islander","Sex","Overall","17021"
"2019","IL","Cass","County","NVSS","Cardiovascular Diseases","Cardiovascular disease (CVD)","NA","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","Black (Non-Hispanic)","Sex","Overall","17017"
"2019","IL","Cass","County","NVSS","Cardiovascular Diseases","Heart failure","NA","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","Black (Non-Hispanic)","Sex","Overall","17017"
"2019","IL","Cook","County","NVSS","Cardiovascular Diseases","All heart disease","533.6","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","489.7","580.3","Age group","Ages 65 years and older","Race","Asian/Pacific Islander","Sex","Overall","17031"
"2019","IL","Cook","County","NVSS","Cardiovascular Diseases","All stroke","202.2","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","174.4","232.9","Age group","Ages 65 years and older","Race","Asian/Pacific Islander","Sex","Overall","17031"
"2019","IL","Clay","County","NVSS","Cardiovascular Diseases","Coronary heart disease (CHD)","350.4","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","284.7","444","Age group","Ages 65 years and older","Race","Overall","Sex","Women","17025"
"2019","IL","Clinton","County","NVSS","Cardiovascular Diseases","Heart failure","533.8","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","449.7","634.9","Age group","Ages 65 years and older","Race","White","Sex","Overall","17027"
"2019","IL","Coles","County","NVSS","Cardiovascular Diseases","All heart disease","NA","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","~","Value suppressed","NA","NA","Age group","Ages 35-64 years","Race","American Indian/Alaska Native","Sex","Overall","17029"
"2019","IL","Christian","County","NVSS","Cardiovascular Diseases","Heart failure","NA","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","Asian/Pacific Islander","Sex","Overall","17021"
"2019","IL","Clay","County","NVSS","Cardiovascular Diseases","Cardiovascular disease (CVD)","1440.2","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","1293.5","1637.4","Age group","Ages 65 years and older","Race","Overall","Sex","Women","17025"
"2019","IL","Coles","County","NVSS","Cardiovascular Diseases","All stroke","NA","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","~","Value suppressed","NA","NA","Age group","Ages 35-64 years","Race","American Indian/Alaska Native","Sex","Overall","17029"
"2019","IL","Cass","County","NVSS","Cardiovascular Diseases","All heart disease","NA","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","Hispanic","Sex","Overall","17017"
"2019","IL","Bureau","County","NVSS","Cardiovascular Diseases","All stroke","NA","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","~","Value suppressed","NA","NA","Age group","Ages 35-64 years","Race","Asian/Pacific Islander","Sex","Overall","17011"
"2019","IL","Cass","County","NVSS","Cardiovascular Diseases","All stroke","NA","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","Hispanic","Sex","Overall","17017"
"2019","IL","Cass","County","NVSS","Cardiovascular Diseases","Coronary heart disease (CHD)","NA","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","Hispanic","Sex","Overall","17017"
"2019","IL","Cook","County","NVSS","Cardiovascular Diseases","Coronary heart disease (CHD)","283.2","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","247.2","315.9","Age group","Ages 65 years and older","Race","Asian/Pacific Islander","Sex","Overall","17031"
"2019","IL","Cook","County","NVSS","Cardiovascular Diseases","Cardiovascular disease (CVD)","785.3","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","716.3","844.9","Age group","Ages 65 years and older","Race","Asian/Pacific Islander","Sex","Overall","17031"
"2019","IL","Cook","County","NVSS","Cardiovascular Diseases","Heart failure","167.9","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","138.9","197.9","Age group","Ages 65 years and older","Race","Asian/Pacific Islander","Sex","Overall","17031"
"2019","IL","Clay","County","NVSS","Cardiovascular Diseases","Heart failure","470","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","382.7","601.6","Age group","Ages 65 years and older","Race","Overall","Sex","Women","17025"
"2019","IL","Coles","County","NVSS","Cardiovascular Diseases","Coronary heart disease (CHD)","NA","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","~","Value suppressed","NA","NA","Age group","Ages 35-64 years","Race","American Indian/Alaska Native","Sex","Overall","17029"
